id,user_id,sku_id,cart_price,sku_num,img_url,sku_name,is_checked,create_time,operate_time,is_ordered,order_time,source_type,source_id,dt
31057,155,17,6699.00,2,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31058,155,2,6999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31059,179,6,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31060,179,14,4188.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:16,2401,,2020-06-14
31061,179,10,8197.00,1,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31062,179,17,6699.00,3,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2402,32,2020-06-14
31063,179,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,1,2023-06-08 11:08:16,2401,,2020-06-14
31064,179,1,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2403,,2020-06-14
31065,179,22,39.00,2,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2403,,2020-06-14
31066,193,3,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31067,193,25,23.00,1,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31068,193,10,8197.00,3,,Apple iPhone 12 (A2404) 64GB 蓝色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2402,73,2020-06-14
31069,199,20,2899.00,2,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31070,199,4,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2403,,2020-06-14
31071,199,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31072,199,13,4188.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31073,199,21,3299.00,3,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31074,207,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31075,207,13,4188.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2404,1,2020-06-14
31076,207,32,300.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31077,207,17,6699.00,2,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31078,207,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-11 11:07:28,,0,,2402,10,2020-06-14
31079,207,4,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2402,49,2020-06-14
31080,207,18,9199.00,1,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2403,,2020-06-14
31081,215,14,4188.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31082,215,3,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31083,215,20,2899.00,2,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2402,39,2020-06-14
31084,215,11,8197.00,3,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,0,,2404,1,2020-06-14
31085,215,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-11 11:07:28,,0,,2402,34,2020-06-14
31086,215,4,999.00,1,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,1,2023-06-08 11:08:55,2401,,2020-06-14
31087,236,33,488.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-11 11:07:28,,1,2023-06-08 11:08:16,2402,90,2020-06-14
31088,236,21,3299.00,1,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-11 11:07:28,,1,2023-06-08 11:08:16,2401,,2020-06-14
31089,236,22,39.00,3,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:08:16,2402,32,2020-06-14
31090,271,11,8197.00,2,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31091,282,28,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31092,282,6,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31093,288,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:07:56,2401,,2020-06-14
31094,288,26,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-11 11:07:28,,1,2023-06-08 11:07:56,2404,1,2020-06-14
31095,293,2,6999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 12GB+256GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31096,293,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31097,293,1,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31098,293,9,8197.00,1,,Apple iPhone 12 (A2404) 64GB 红色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31099,293,19,11999.00,1,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31100,317,34,3927.00,3,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-11 11:07:28,,0,,2402,52,2020-06-14
31101,317,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2403,,2020-06-14
31102,317,23,40.00,1,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31103,317,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2404,2,2020-06-14
31104,343,29,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31105,343,18,9199.00,1,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2402,35,2020-06-14
31106,343,1,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31107,343,12,9197.00,1,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31108,343,22,39.00,2,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2402,29,2020-06-14
31109,356,32,300.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31111,356,1,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31113,356,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2401,,2020-06-14
31114,356,30,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2404,2,2020-06-14
31115,356,25,23.00,3,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2402,55,2020-06-14
31116,363,32,300.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2402,38,2020-06-14
31117,363,16,4488.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-11 11:07:28,,0,,2403,,2020-06-14
31118,363,1,5999.00,1,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31119,363,18,9199.00,3,,TCL 75Q10 75英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31120,363,12,9197.00,1,,Apple iPhone 12 (A2404) 128GB 黑色 支持移动联通电信5G 双卡双待手机,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31121,363,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31122,363,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2402,91,2020-06-14
31123,388,28,129.00,6,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31124,388,17,6699.00,1,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31125,388,5,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2401,,2020-06-14
31126,389,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31127,389,4,999.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-11 11:07:28,,0,,2402,69,2020-06-14
31128,389,27,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z02少女红 活力青春 璀璨金钻哑光唇膏 ,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2402,82,2020-06-14
31129,389,34,3927.00,2,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2401,,2020-06-14
31130,389,20,2899.00,1,,小米电视E65X 65英寸 全面屏 4K超高清HDR 蓝牙遥控内置小爱 2+8GB AI人工智能液晶网络平板电视 L65M5-EA,,2020-06-11 11:07:28,,1,2023-06-08 11:07:29,2402,58,2020-06-14
31131,389,22,39.00,3,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-11 11:07:28,,1,2023-06-08 11:08:34,2402,35,2020-06-14
31132,10,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2404,1,2020-06-14
31133,10,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2401,,2020-06-14
31135,10,17,6699.00,1,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31136,14,33,488.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-12 11:07:54,,1,2023-06-08 11:08:16,2401,,2020-06-14
31137,14,16,4488.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31138,14,32,300.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31139,14,24,11.00,1,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31140,20,26,129.00,1,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Y01复古红 百搭气质 璀璨金钻哑光唇膏 ,,2020-06-12 11:07:54,,1,2023-06-08 11:07:56,2401,,2020-06-14
31141,20,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-12 11:07:54,,1,2023-06-08 11:07:56,2401,,2020-06-14
31142,20,7,1299.00,3,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,1,2023-06-08 11:07:56,2404,1,2020-06-14
31143,25,4,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 冰雾白 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,1,2023-06-08 11:08:16,2401,,2020-06-14
31144,25,14,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB冰霜银全网通5G手机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:16,2401,,2020-06-14
31145,25,13,4188.00,3,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2404,1,2020-06-14
31146,25,32,300.00,2,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-12 11:07:54,,1,2023-06-08 11:08:16,2403,,2020-06-14
31147,25,29,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2403,,2020-06-14
31148,26,24,11.00,1,,金沙河面条 原味银丝挂面 龙须面 方便速食拉面 清汤面 900g,,2020-06-12 11:07:54,,0,,2402,35,2020-06-14
31149,28,19,11999.00,4,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2401,,2020-06-14
31150,28,15,4488.00,5,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB冰霜银全网通5G手机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31151,28,33,488.00,3,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 粉邂逅淡香水35ml,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2402,51,2020-06-14
31152,28,29,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2403,,2020-06-14
31153,28,23,40.00,2,,十月稻田 辽河长粒香 东北大米 5kg,,2020-06-12 11:07:54,,1,2023-06-08 11:08:55,2401,,2020-06-14
31154,30,19,11999.00,2,,TCL 85Q6 85英寸 巨幕私人影院电视 4K超高清 AI智慧屏 全景全面屏 MEMC运动防抖 2+16GB 液晶平板电视机,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31155,40,34,3927.00,4,,华为智慧屏V55i-J 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 银钻灰 京品家电,,2020-06-12 11:07:54,,0,,2403,,2020-06-14
31156,40,5,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31157,62,32,300.00,1,,香奈儿（Chanel）女士香水5号香水 粉邂逅柔情淡香水EDT 5号淡香水35ml,,2020-06-12 11:07:54,,0,,2402,78,2020-06-14
31158,62,22,39.00,2,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-12 11:07:54,,0,,2402,88,2020-06-14
31159,62,5,999.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 4GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31160,62,13,4188.00,1,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 6GB+128GB亮黑色全网通5G手机,,2020-06-12 11:07:54,,0,,2404,1,2020-06-14
31161,62,7,1299.00,2,,Redmi 10X 4G Helio G85游戏芯 4800万超清四摄 5020mAh大电量 小孔全面屏 128GB大存储 8GB+128GB 明月灰 游戏智能手机 小米 红米,,2020-06-12 11:07:54,,0,,2403,,2020-06-14
31162,72,22,39.00,1,,十月稻田 长粒香大米 东北大米 东北香米 5kg,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2404,2,2020-06-14
31163,72,29,69.00,1,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M01醉蔷薇,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31164,72,1,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31165,72,31,69.00,2,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M03赤茶,,2020-06-12 11:07:54,,1,2023-06-08 11:08:34,2401,,2020-06-14
31166,74,3,5999.00,3,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 透明版 游戏手机,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31167,74,1,5999.00,2,,小米10 至尊纪念版 双模5G 骁龙865 120HZ高刷新率 120倍长焦镜头 120W快充 8GB+128GB 陶瓷黑 游戏手机,,2020-06-12 11:07:54,,0,,2403,,2020-06-14
31168,80,30,69.00,3,,CAREMiLLE珂曼奶油小方口红 雾面滋润保湿持久丝缎唇膏 M02干玫瑰,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31169,80,16,4488.00,2,,华为 HUAWEI P40 麒麟990 5G SoC芯片 5000万超感知徕卡三摄 30倍数字变焦 8GB+128GB亮黑色全网通5G手机,,2020-06-12 11:07:54,,0,,2404,2,2020-06-14
31170,80,11,8197.00,3,,Apple iPhone 12 (A2404) 64GB 白色 支持移动联通电信5G 双卡双待手机,,2020-06-12 11:07:54,,0,,2402,16,2020-06-14
31171,80,17,6699.00,3,,TCL 65Q10 65英寸 QLED原色量子点电视 安桥音响 AI声控智慧屏 超薄全面屏 MEMC防抖 3+32GB 平板电视,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31172,84,28,129.00,2,,索芙特i-Softto 口红不掉色唇膏保湿滋润 璀璨金钻哑光唇膏 Z03女王红 性感冷艳 璀璨金钻哑光唇膏 ,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
31173,84,21,3299.00,2,,小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB L70M5-4A 内置小爱 智能网络液晶平板教育电视,,2020-06-12 11:07:54,,1,2023-06-08 11:07:56,2401,,2020-06-14
31174,98,25,23.00,2,,金沙河面条 银丝挂面900g*3包 爽滑 细面条 龙须面 速食面,,2020-06-12 11:07:54,,0,,2401,,2020-06-14
