mid_id,brand,model,operate_system,page_id,during_time_1d,view_count_1d,dt
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,trade,8485,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,comment,8704,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,good_spec,9430,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,11783,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,payment,4867,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,trade,4724,1,2020-06-14
mid_283635,iPhone,iPhone 8,iOS 13.2.9,orders_unpaid,14868,1,2020-06-14
mid_914369,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,17630,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,good_list,9003,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,register,9337,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,home,19496,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,cart,14974,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,home,5458,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,trade,1999,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,good_detail,27360,2,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,15510,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,cart,9410,1,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,home,2345,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,good_detail,7057,2,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,cart,13367,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,6379,1,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,login,19907,1,2020-06-14
mid_596963,iPhone,iPhone Xs Max,iOS 13.2.3,home,10134,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,orders_unpaid,14707,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,search,8152,1,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,orders_unpaid,7814,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,good_list,12313,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,good_detail,2857,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,search,8392,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,cart,17341,1,2020-06-14
mid_756104,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,4812,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,18810,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,good_detail,26488,2,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,good_detail,22696,2,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,11332,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,search,9563,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,trade,17218,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,orders_unpaid,11308,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,cart,19847,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,home,19987,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3804,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,18190,2,2020-06-14
mid_222870,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,14850,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,cart,1421,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,5661,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,register,7864,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,home,17482,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,5507,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,search,19451,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,login,8671,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,good_list,14247,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,home,5368,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,12594,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,6495,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,16202,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,home,19633,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,orders_unpaid,1748,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,login,16190,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,5485,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,6655,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,orders_unpaid,14073,1,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,good_list,19039,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,trade,3192,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,login,3595,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,16237,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,orders_unpaid,16200,1,2020-06-14
mid_642376,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,2111,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,good_list,1464,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,payment,3598,1,2020-06-14
mid_6116,iPhone,iPhone Xs Max,iOS 13.3.1,home,8762,1,2020-06-14
mid_379510,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,11714,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,cart,2180,1,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,trade,13274,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,trade,15335,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,payment,15515,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,orders_unpaid,17691,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,trade,19443,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,2948,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,home,13443,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,orders_unpaid,15050,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,trade,11387,1,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,home,9844,1,2020-06-14
mid_120348,iPhone,iPhone Xs Max,iOS 13.3.1,home,8361,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,mine,10458,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,home,12671,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,search,2214,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,trade,10925,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,payment,2715,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,login,9332,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,15183,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,payment,18736,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,good_detail,16731,2,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,good_list,16042,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,orders_unpaid,7529,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,11201,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,good_list,2137,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,6523,1,2020-06-14
mid_995171,iPhone,iPhone Xs,iOS 13.2.3,good_detail,10802,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,good_detail,29048,2,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,2518,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,good_detail,10795,2,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,login,14664,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,4812,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,good_detail,2878,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,trade,17642,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,home,10194,1,2020-06-14
mid_289524,iPhone,iPhone X,iOS 13.3.1,trade,4883,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,good_spec,8963,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,9912,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,register,16591,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,19561,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,10577,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,login,10809,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,payment,10356,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,home,6737,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16760,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,cart,6238,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,payment,17780,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,home,19122,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,13999,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,login,7729,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21482,2,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,trade,3876,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,18649,1,2020-06-14
mid_15202,iPhone,iPhone 8,iOS 13.2.3,home,8888,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,search,15593,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,9630,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,good_detail,26711,2,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10372,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,trade,9258,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,10985,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,cart,5741,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,cart,12704,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,cart,5382,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,good_detail,8923,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,cart,19931,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,4262,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,12188,2,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,15651,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,search,17167,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,2671,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,mine,13482,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,home,1463,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,home,2372,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,orders_unpaid,1296,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_spec,15130,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,mine,2500,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,good_list,19809,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,search,13946,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,5692,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,cart,19775,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,home,15070,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,trade,7015,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,good_list,5142,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,trade,18725,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,payment,3870,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,good_list,1041,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,login,11683,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,home,16792,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,9020,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,5710,1,2020-06-14
mid_363179,iPhone,iPhone Xs,iOS 13.2.9,cart,18870,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,18889,1,2020-06-14
mid_937376,iPhone,iPhone X,iOS 13.3.1,good_list,2060,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,home,8891,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,home,1999,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,good_list,19914,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,home,13232,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,trade,19965,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,comment,6782,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,orders_unpaid,12696,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10107,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,home,19854,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,mine,5365,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,good_list,1240,1,2020-06-14
mid_752640,iPhone,iPhone X,iOS 13.3.1,home,14232,1,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,cart,6351,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,search,4984,1,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,good_detail,9204,2,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16253,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,mine,15074,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,2740,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,7406,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,trade,16878,1,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,trade,9169,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,cart,19432,1,2020-06-14
mid_678594,Xiaomi,Xiaomi 9,Android 11.0,good_detail,5426,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,search,8520,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,17134,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,payment,15279,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,good_list,2249,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,payment,5508,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,6055,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,comment,6720,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,10705,1,2020-06-14
mid_603717,Xiaomi,Xiaomi 9,Android 11.0,home,2391,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,15995,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,search,16974,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,good_list,3726,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,3891,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,payment,8478,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,good_detail,31074,2,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,good_detail,17051,2,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,login,19151,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,home,7935,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,search,1661,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,search,18283,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,23419,2,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,7140,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,16521,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,home,16622,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,trade,13633,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,4951,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,payment,7396,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,6720,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,trade,12579,1,2020-06-14
mid_606239,iPhone,iPhone 8,iOS 13.3.1,cart,9256,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,cart,7078,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,mine,1327,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,cart,14617,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,search,14934,1,2020-06-14
mid_961722,Oneplus,Oneplus 7,Android 11.0,search,13995,1,2020-06-14
mid_247809,Xiaomi,Xiaomi 9,Android 10.0,cart,1802,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,home,10542,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,good_list,18209,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,good_detail,7071,2,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,payment,8986,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,search,16878,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,trade,10864,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,good_detail,17963,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,5715,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,16748,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,10715,1,2020-06-14
mid_575214,vivo,vivo iqoo3,Android 9.0,register,19722,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,10097,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,register,6040,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,payment,11447,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,home,3195,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3546,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,cart,19247,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,11556,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,search,8611,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,15870,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,search,16289,1,2020-06-14
mid_544380,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,10777,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,4161,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,13481,1,2020-06-14
mid_313726,iPhone,iPhone Xs,iOS 13.3.1,cart,14171,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,trade,14165,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,trade,9656,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,good_detail,29450,2,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,register,19909,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,trade,14649,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,good_list,16726,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,search,17263,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13340,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,home,11833,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,good_list,14591,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,15630,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,17326,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,home,8569,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,good_detail,4857,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,search,10696,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,19057,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,payment,16951,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,good_detail,7428,2,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,home,2227,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,good_list,7563,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,home,19193,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,payment,19655,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,6988,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,mine,11093,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,19498,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,8463,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,search,4320,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,search,1023,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,trade,9096,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,search,7159,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,cart,16042,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,payment,14713,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,search,4474,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,good_spec,19120,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,14653,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,cart,8948,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,3799,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,login,13005,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,9524,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,good_list,6382,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,10518,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,search,4180,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,14746,1,2020-06-14
mid_6625,iPhone,iPhone 8,iOS 13.3.1,cart,9658,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,payment,18663,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,cart,11064,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,search,11545,1,2020-06-14
mid_335539,Xiaomi,Xiaomi 9,Android 11.0,good_detail,14915,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,good_list,8954,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,good_list,16298,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,trade,18502,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,trade,12225,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,home,6236,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,4239,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,good_list,2783,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_list,10886,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,1537,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,trade,14446,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,trade,15797,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_detail,30090,2,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,trade,17746,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,search,3617,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,8160,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,payment,5937,1,2020-06-14
