province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,during_time,page_item,page_item_type,last_page_id,page_id,source_type,action_id,action_item,action_item_type,date_id,action_time,dt
6,iPhone,Appstore,1,iPhone Xs Max,mid_663869,iOS 13.2.9,745,v2.1.134,16039,4,sku_id,login,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,iPhone,Appstore,0,iPhone X,mid_900480,iOS 13.3.1,477,v2.1.134,3279,4,sku_id,register,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
15,Huawei,oppo,0,Huawei P30,mid_740318,Android 11.0,461,v2.1.134,8923,2,sku_id,good_list,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
12,Xiaomi,oppo,0,Xiaomi 9,mid_741970,Android 8.1,97,v2.1.134,17610,18,sku_id,good_list,good_detail,recommend,favor_add,18,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
12,Xiaomi,oppo,0,Xiaomi 9,mid_741970,Android 8.1,97,v2.1.134,15856,17,sku_id,register,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,Xiaomi,huawei,1,Xiaomi 9,mid_389448,Android 11.0,310,v2.1.134,10298,33,sku_id,home,good_detail,query,favor_add,33,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
26,Xiaomi,huawei,1,Xiaomi 9,mid_389448,Android 11.0,310,v2.1.134,10298,33,sku_id,home,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_49943,iOS 13.3.1,43,v2.1.134,19274,16,sku_id,good_list,good_detail,promotion,favor_add,16,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_49943,iOS 13.3.1,43,v2.1.134,19274,16,sku_id,good_list,good_detail,promotion,cart_add,16,sku_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_49943,iOS 13.3.1,43,v2.1.134,19274,16,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
26,iPhone,Appstore,1,iPhone 8,mid_49943,iOS 13.3.1,43,v2.1.134,8086,19,sku_id,login,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
6,iPhone,Appstore,0,iPhone X,mid_567149,iOS 13.3.1,111,v2.1.132,1147,1,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:19,2020-06-14
6,iPhone,Appstore,0,iPhone X,mid_567149,iOS 13.3.1,111,v2.1.132,3324,7,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,11416,30,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
1,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_642376,Android 10.0,658,v2.1.134,18662,"22,12,14",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:30,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_906849,Android 10.0,137,v2.1.134,1382,6,sku_id,good_list,good_detail,query,cart_add,6,sku_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
24,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_906849,Android 10.0,137,v2.1.134,1382,6,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:20,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_300061,iOS 13.2.9,253,v2.1.134,13481,15,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,4857,12,sku_id,orders_unpaid,good_detail,query,favor_add,12,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
12,Oneplus,wandoujia,1,Oneplus 7,mid_632934,Android 11.0,33,v2.1.134,4857,12,sku_id,orders_unpaid,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_220913,Android 11.0,64,v2.1.134,14661,31,sku_id,home,good_detail,activity,favor_add,31,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
15,Oneplus,web,0,Oneplus 7,mid_348869,Android 11.0,259,v2.1.134,2693,"1,21",sku_ids,orders_unpaid,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:22,2020-06-14
1,iPhone,Appstore,0,iPhone X,mid_308385,iOS 13.3.1,5,v2.1.132,16221,19,sku_id,good_list,good_detail,query,favor_add,19,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,iPhone,Appstore,0,iPhone X,mid_308385,iOS 13.3.1,5,v2.1.132,9920,19,sku_id,login,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_892162,iOS 13.3.1,648,v2.1.134,12868,32,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_892162,iOS 13.3.1,648,v2.1.134,19876,33,sku_id,login,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
12,iPhone,Appstore,1,iPhone X,mid_892162,iOS 13.3.1,648,v2.1.134,5252,,,good_detail,cart,,cart_minus_num,1,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_23052,iOS 13.2.9,352,v2.1.134,1026,8,sku_id,good_list,good_detail,recommend,favor_add,8,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_23052,iOS 13.2.9,352,v2.1.134,1026,8,sku_id,good_list,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_23052,iOS 13.2.9,352,v2.1.134,6031,27,sku_id,login,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_23052,iOS 13.2.9,352,v2.1.134,5351,,,good_detail,cart,,cart_remove,8,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
24,Xiaomi,360,0,Xiaomi 9,mid_681011,Android 8.1,733,v2.1.134,17490,21,sku_id,good_list,good_detail,activity,cart_add,21,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
24,Xiaomi,360,0,Xiaomi 9,mid_681011,Android 8.1,733,v2.1.134,17490,21,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
24,Xiaomi,360,0,Xiaomi 9,mid_681011,Android 8.1,733,v2.1.134,4766,,,good_detail,cart,,cart_add_num,31,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
26,Oneplus,oppo,1,Oneplus 7,mid_750569,Android 9.0,597,v2.1.134,8532,9,sku_id,good_list,good_detail,query,cart_add,9,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,Oneplus,oppo,1,Oneplus 7,mid_750569,Android 9.0,597,v2.1.134,8532,9,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
26,Oneplus,oppo,1,Oneplus 7,mid_750569,Android 9.0,597,v2.1.134,18806,19,sku_id,login,good_detail,query,cart_add,19,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,Oneplus,oppo,1,Oneplus 7,mid_750569,Android 9.0,597,v2.1.134,18806,19,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi Mix2 ,mid_31165,Android 11.0,132,v2.1.132,4376,14,sku_id,home,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,19053,25,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_644984,Android 11.0,420,v2.1.134,2926,33,sku_id,login,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Huawei,vivo,0,Huawei Mate 30,mid_786210,Android 11.0,533,v2.1.134,15498,1,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,1794,31,sku_id,register,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_495031,iOS 13.2.3,409,v2.1.134,4103,31,sku_id,orders_unpaid,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_802469,Android 11.0,645,v2.0.1,7242,7,sku_id,good_list,good_detail,query,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_802469,Android 11.0,645,v2.0.1,16203,34,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_802469,Android 11.0,645,v2.0.1,9609,,,good_detail,cart,,cart_remove,1,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
33,iPhone,Appstore,0,iPhone Xs,mid_567781,iOS 13.3.1,46,v2.1.134,16465,1,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
12,Xiaomi,xiaomi,1,Xiaomi 9,mid_458694,Android 11.0,155,v2.1.134,19070,3,sku_id,home,good_detail,promotion,favor_add,3,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
12,Xiaomi,xiaomi,1,Xiaomi 9,mid_458694,Android 11.0,155,v2.1.134,19070,3,sku_id,home,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
1,Oneplus,xiaomi,1,Oneplus 7,mid_614796,Android 10.0,445,v2.1.134,1720,14,sku_id,home,good_detail,activity,cart_add,14,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_249808,iOS 13.2.3,795,v2.1.134,18206,18,sku_id,home,good_detail,activity,favor_add,18,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,12245,6,sku_id,good_list,good_detail,promotion,favor_add,6,sku_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,12245,6,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,4486,22,sku_id,login,good_detail,activity,cart_add,22,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,4486,22,sku_id,login,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,5787,,,good_detail,cart,,cart_remove,15,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_726758,iOS 13.3.1,444,v2.1.134,13014,,,good_detail,cart,,cart_add_num,35,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_941313,Android 11.0,577,v2.1.134,15973,21,sku_id,good_list,good_detail,activity,favor_add,21,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_941313,Android 11.0,577,v2.1.134,15973,21,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 9,mid_941313,Android 11.0,577,v2.1.134,19756,8,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
15,vivo,oppo,0,vivo iqoo3,mid_952217,Android 10.0,610,v2.1.132,14985,8,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_835022,Android 10.0,390,v2.1.134,16241,10,sku_id,good_list,good_detail,query,favor_add,10,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_835022,Android 10.0,390,v2.1.134,6014,29,sku_id,login,good_detail,query,favor_add,29,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_835022,Android 10.0,390,v2.1.134,6014,29,sku_id,login,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_269442,iOS 13.3.1,484,v2.1.111,17226,32,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_269442,iOS 13.3.1,484,v2.1.111,16125,27,sku_id,register,good_detail,query,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
33,iPhone,Appstore,0,iPhone X,mid_269442,iOS 13.3.1,484,v2.1.111,16125,27,sku_id,register,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:38,2020-06-14
1,Honor,oppo,1,Honor 20s,mid_356652,Android 11.0,377,v2.1.134,1139,2,sku_id,good_list,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,Honor,oppo,1,Honor 20s,mid_356652,Android 11.0,377,v2.1.134,5326,20,sku_id,register,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
1,Honor,oppo,1,Honor 20s,mid_356652,Android 11.0,377,v2.1.134,13607,"32,25",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:36,2020-06-14
6,Xiaomi,xiaomi,1,Xiaomi 10 Pro ,mid_574129,Android 11.0,695,v2.1.134,5825,5,sku_id,login,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
12,Huawei,xiaomi,1,Huawei Mate 30,mid_248267,Android 11.0,702,v2.1.132,16361,26,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
12,Huawei,xiaomi,1,Huawei Mate 30,mid_248267,Android 11.0,702,v2.1.132,19670,22,sku_id,login,good_detail,query,favor_add,22,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
12,Huawei,xiaomi,1,Huawei Mate 30,mid_248267,Android 11.0,702,v2.1.132,19670,22,sku_id,login,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:40,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_23052,iOS 13.2.9,352,v2.1.134,7128,2,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:28,2020-06-14
6,Xiaomi,web,0,Xiaomi 10 Pro ,mid_265440,Android 10.0,131,v2.1.132,3910,15,sku_id,good_list,good_detail,activity,favor_add,15,sku_id,2020-06-14,2020-06-14 10:58:22,2020-06-14
6,Xiaomi,web,0,Xiaomi 10 Pro ,mid_265440,Android 10.0,131,v2.1.132,3910,15,sku_id,good_list,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_305100,Android 9.0,12,v2.1.134,4242,29,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_305100,Android 9.0,12,v2.1.134,15958,11,sku_id,register,good_detail,query,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
26,vivo,xiaomi,1,vivo iqoo3,mid_305100,Android 9.0,12,v2.1.134,15958,11,sku_id,register,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
26,Xiaomi,web,1,Xiaomi 9,mid_122092,Android 11.0,769,v2.1.134,4700,6,sku_id,home,good_detail,recommend,favor_add,6,sku_id,2020-06-14,2020-06-14 10:58:21,2020-06-14
26,Xiaomi,web,1,Xiaomi 9,mid_122092,Android 11.0,769,v2.1.134,4700,6,sku_id,home,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
13,Huawei,oppo,0,Huawei P30,mid_412142,Android 11.0,37,v2.1.134,7082,6,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
13,Huawei,oppo,0,Huawei P30,mid_412142,Android 11.0,37,v2.1.134,19031,2,sku_id,register,good_detail,promotion,favor_add,2,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
13,Huawei,oppo,0,Huawei P30,mid_412142,Android 11.0,37,v2.1.134,19031,2,sku_id,register,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:37,2020-06-14
26,iPhone,Appstore,0,iPhone Xs Max,mid_729137,iOS 13.3.1,83,v2.1.134,16261,1,sku_id,good_list,good_detail,promotion,favor_add,1,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
26,iPhone,Appstore,0,iPhone Xs Max,mid_729137,iOS 13.3.1,83,v2.1.134,16261,1,sku_id,good_list,good_detail,promotion,cart_add,1,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,iPhone,Appstore,0,iPhone Xs Max,mid_729137,iOS 13.3.1,83,v2.1.134,6365,15,sku_id,register,good_detail,activity,favor_add,15,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
26,iPhone,Appstore,0,iPhone Xs Max,mid_729137,iOS 13.3.1,83,v2.1.134,6365,15,sku_id,register,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
13,Honor,oppo,1,Honor 20s,mid_757617,Android 10.0,402,v2.1.134,13339,29,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
13,Honor,oppo,1,Honor 20s,mid_757617,Android 10.0,402,v2.1.134,4280,27,sku_id,register,good_detail,promotion,cart_add,27,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
13,Honor,oppo,1,Honor 20s,mid_757617,Android 10.0,402,v2.1.134,4280,27,sku_id,register,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
13,Honor,oppo,1,Honor 20s,mid_757617,Android 10.0,402,v2.1.134,11896,29,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:33,2020-06-14
6,Xiaomi,oppo,1,Xiaomi Mix2 ,mid_492166,Android 10.0,549,v2.1.134,13564,16,sku_id,home,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
6,Xiaomi,360,0,Xiaomi Mix2 ,mid_107961,Android 10.0,674,v2.1.134,7835,27,sku_id,good_list,good_detail,recommend,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
6,Xiaomi,360,0,Xiaomi Mix2 ,mid_107961,Android 10.0,674,v2.1.134,7835,27,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
6,Xiaomi,360,0,Xiaomi Mix2 ,mid_107961,Android 10.0,674,v2.1.134,19388,14,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:33,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,17884,33,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,7194,11,sku_id,good_list,good_detail,query,favor_add,11,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,7194,11,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,15623,12,sku_id,register,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
6,Redmi,360,1,Redmi k30,mid_398696,Android 10.0,924,v2.1.134,3975,32,sku_id,home,good_detail,query,favor_add,32,sku_id,2020-06-14,2020-06-14 10:58:23,2020-06-14
6,Redmi,360,1,Redmi k30,mid_398696,Android 10.0,924,v2.1.134,3975,32,sku_id,home,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:24,2020-06-14
1,iPhone,Appstore,0,iPhone X,mid_27278,iOS 13.3.1,935,v2.0.1,11049,13,sku_id,good_list,good_detail,recommend,favor_add,13,sku_id,2020-06-14,2020-06-14 10:58:26,2020-06-14
1,iPhone,Appstore,0,iPhone X,mid_27278,iOS 13.3.1,935,v2.0.1,11049,13,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
15,iPhone,Appstore,1,iPhone Xs,mid_525006,iOS 13.3.1,920,v2.1.134,18643,16,sku_id,good_list,good_detail,query,cart_add,16,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
15,iPhone,Appstore,1,iPhone Xs,mid_525006,iOS 13.3.1,920,v2.1.134,18643,16,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
1,Xiaomi,vivo,1,Xiaomi 9,mid_773093,Android 11.0,346,v2.1.134,10104,19,sku_id,home,good_detail,recommend,cart_add,19,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
1,Xiaomi,vivo,1,Xiaomi 9,mid_773093,Android 11.0,346,v2.1.134,10104,19,sku_id,home,good_detail,recommend,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_703519,iOS 13.3.1,510,v2.1.134,7771,29,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_703519,iOS 13.3.1,510,v2.1.134,6532,1,sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:32,2020-06-14
6,Xiaomi,xiaomi,1,Xiaomi 9,mid_295257,Android 10.0,100,v2.1.134,17411,22,sku_id,orders_unpaid,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,7241,7,sku_id,good_list,good_detail,query,favor_add,7,sku_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,7241,7,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,9020,,,good_detail,cart,,cart_minus_num,12,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,Xiaomi,vivo,0,Xiaomi Mix2 ,mid_53557,Android 10.0,150,v2.1.134,13588,28,sku_id,good_list,good_detail,recommend,favor_add,28,sku_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
26,Xiaomi,vivo,0,Xiaomi Mix2 ,mid_53557,Android 10.0,150,v2.1.134,13588,28,sku_id,good_list,good_detail,recommend,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
26,Xiaomi,vivo,0,Xiaomi Mix2 ,mid_53557,Android 10.0,150,v2.1.134,16160,27,sku_id,register,good_detail,promotion,favor_add,27,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
26,Xiaomi,vivo,0,Xiaomi Mix2 ,mid_53557,Android 10.0,150,v2.1.134,16160,27,sku_id,register,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:38,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,9810,13,sku_id,login,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,3096,"1,19",sku_ids,cart,trade,,trade_add_address,,,2020-06-14,2020-06-14 10:58:30,2020-06-14
13,Xiaomi,vivo,1,Xiaomi Mix2 ,mid_54253,Android 10.0,308,v2.1.132,6727,23,sku_id,home,good_detail,query,favor_add,23,sku_id,2020-06-14,2020-06-14 10:58:25,2020-06-14
13,Xiaomi,vivo,1,Xiaomi Mix2 ,mid_54253,Android 10.0,308,v2.1.132,6727,23,sku_id,home,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:27,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_936689,iOS 13.2.9,404,v2.1.134,16656,18,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_936689,iOS 13.2.9,404,v2.1.134,18438,1,sku_id,login,good_detail,promotion,favor_add,1,sku_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_936689,iOS 13.2.9,404,v2.1.134,18438,1,sku_id,login,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:40,2020-06-14
1,iPhone,Appstore,0,iPhone Xs,mid_936689,iOS 13.2.9,404,v2.1.134,7078,,,good_detail,cart,,cart_remove,34,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,11060,29,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
