mid_id,brand,model,operate_system,page_id,during_time_7d,view_count_7d,during_time_30d,view_count_30d,dt
mid_484460,Huawei,Huawei P30,Android 11.0,good_detail,14809,1,14809,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,login,18811,1,18811,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,good_spec,4554,1,4554,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,good_detail,25018,2,25018,2,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,home,14034,1,14034,1,2020-06-14
mid_811656,Xiaomi,Xiaomi 9,Android 10.0,trade,2094,1,2094,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,home,13770,1,13770,1,2020-06-14
mid_860390,iPhone,iPhone Xs Max,iOS 13.2.9,good_spec,9430,1,9430,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,payment,5508,1,5508,1,2020-06-14
mid_705336,Redmi,Redmi k30,Android 11.0,home,5985,1,5985,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,search,12878,1,12878,1,2020-06-14
mid_591908,vivo,vivo iqoo3,Android 11.0,home,18095,1,18095,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,17420,1,17420,1,2020-06-14
mid_567781,iPhone,iPhone Xs,iOS 13.3.1,cart,9410,1,9410,1,2020-06-14
mid_412142,Huawei,Huawei P30,Android 11.0,home,1205,1,1205,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,good_list,6358,1,6358,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,cart,13014,1,13014,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,cart,14974,1,14974,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,good_list,18967,1,18967,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,search,18283,1,18283,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,trade,1664,1,1664,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,payment,15279,1,15279,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,13340,1,13340,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,home,19351,1,19351,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,26685,2,26685,2,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,17192,2,17192,2,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,good_list,13761,1,13761,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,good_list,1464,1,1464,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,good_list,5592,1,5592,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,search,8288,1,8288,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,search,11749,1,11749,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,good_list,3000,1,3000,1,2020-06-14
mid_247809,Xiaomi,Xiaomi 9,Android 10.0,good_detail,11655,1,11655,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,10733,1,10733,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,mine,3301,1,3301,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,11556,1,11556,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,19768,1,19768,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,cart,8543,1,8543,1,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,login,19795,1,19795,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,login,10567,1,10567,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,payment,9453,1,9453,1,2020-06-14
mid_750569,Oneplus,Oneplus 7,Android 9.0,search,4791,1,4791,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,payment,7498,1,7498,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,search,3163,1,3163,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,good_list,13671,1,13671,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,6350,1,6350,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,1455,1,1455,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,good_list,1324,1,1324,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,7729,1,7729,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,7138,1,7138,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,login,1433,1,1433,1,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,cart,10696,1,10696,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,9566,1,9566,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,13822,1,13822,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,13845,1,13845,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,payment,5310,1,5310,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,good_list,14898,1,14898,1,2020-06-14
mid_907210,Huawei,Huawei Mate 30,Android 8.1,home,2484,1,2484,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,cart,11078,1,11078,1,2020-06-14
mid_480813,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,15668,1,15668,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,good_list,8694,1,8694,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,search,6970,1,6970,1,2020-06-14
mid_388015,Xiaomi,Xiaomi 9,Android 11.0,good_detail,12821,1,12821,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,8617,1,8617,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,19534,1,19534,1,2020-06-14
mid_678594,Xiaomi,Xiaomi 9,Android 11.0,good_detail,5426,1,5426,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,home,11655,1,11655,1,2020-06-14
mid_23052,iPhone,iPhone X,iOS 13.2.9,good_list,12518,1,12518,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,payment,13072,1,13072,1,2020-06-14
mid_341014,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,13306,1,13306,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,good_detail,2857,1,2857,1,2020-06-14
mid_496845,Huawei,Huawei Mate 30,Android 11.0,good_detail,1297,1,1297,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,good_detail,35992,2,35992,2,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,cart,8966,1,8966,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,good_detail,24632,2,24632,2,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,trade,19443,1,19443,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,home,11369,1,11369,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,payment,16355,1,16355,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,payment,10966,1,10966,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,12435,1,12435,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,payment,8598,1,8598,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,search,17263,1,17263,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,6655,1,6655,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,register,11724,1,11724,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,trade,14298,1,14298,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,orders_unpaid,8173,1,8173,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,good_list,7289,1,7289,1,2020-06-14
mid_869604,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,15505,1,15505,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,payment,17002,1,17002,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,payment,17429,1,17429,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,good_detail,22245,2,22245,2,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,good_detail,13808,2,13808,2,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,search,10015,1,10015,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,register,4054,1,4054,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,trade,13607,1,13607,1,2020-06-14
mid_120348,iPhone,iPhone Xs Max,iOS 13.3.1,home,8361,1,8361,1,2020-06-14
mid_603717,Xiaomi,Xiaomi 9,Android 11.0,good_detail,14632,1,14632,1,2020-06-14
mid_904136,Xiaomi,Xiaomi 9,Android 10.0,good_detail,12041,1,12041,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,home,16622,1,16622,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,2413,1,2413,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,login,19151,1,19151,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,14349,2,14349,2,2020-06-14
mid_363179,iPhone,iPhone Xs,iOS 13.2.9,good_list,6931,1,6931,1,2020-06-14
mid_839136,iPhone,iPhone Xs Max,iOS 13.2.9,payment,11282,1,11282,1,2020-06-14
mid_635512,Huawei,Huawei Mate 30,Android 11.0,cart,4693,1,4693,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,login,8760,1,8760,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,good_detail,28013,2,28013,2,2020-06-14
mid_542718,Xiaomi,Xiaomi 9,Android 9.0,search,2372,1,2372,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,good_detail,33796,2,33796,2,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,login,13940,1,13940,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,search,1023,1,1023,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,trade,16878,1,16878,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,14090,1,14090,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,10476,1,10476,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,search,9563,1,9563,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,8486,1,8486,1,2020-06-14
mid_406739,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,2082,1,2082,1,2020-06-14
mid_170887,Huawei,Huawei P30,Android 11.0,good_list,19693,1,19693,1,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,payment,13612,1,13612,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,good_detail,17108,1,17108,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,cart,10350,1,10350,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,cart,19989,1,19989,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,register,6040,1,6040,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_spec,5307,1,5307,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,good_detail,11704,2,11704,2,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,trade,12126,1,12126,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,11783,1,11783,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,10485,1,10485,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,home,1463,1,1463,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,trade,5580,1,5580,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,good_list,15701,1,15701,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,trade,10057,1,10057,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,18266,1,18266,1,2020-06-14
mid_572513,Xiaomi,Xiaomi 9,Android 10.0,good_list,3311,1,3311,1,2020-06-14
mid_642376,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,18662,1,18662,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,16202,1,16202,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,payment,2118,1,2118,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,good_list,2798,1,2798,1,2020-06-14
mid_140673,iPhone,iPhone Xs Max,iOS 13.3.1,cart,9359,1,9359,1,2020-06-14
mid_477127,iPhone,iPhone 8,iOS 13.3.1,home,1768,1,1768,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,6950,1,6950,1,2020-06-14
mid_340499,iPhone,iPhone X,iOS 13.2.9,payment,3710,1,3710,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,search,16124,1,16124,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,mine,4876,1,4876,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,comment,16629,1,16629,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,good_list,9498,1,9498,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,search,1646,1,1646,1,2020-06-14
mid_278655,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,10985,1,10985,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,4287,1,4287,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,cart,7176,1,7176,1,2020-06-14
mid_786210,Huawei,Huawei Mate 30,Android 11.0,payment,8321,1,8321,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,home,9030,1,9030,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,register,5693,1,5693,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,good_list,18209,1,18209,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,register,9788,1,9788,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,home,7258,2,7258,2,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,mine,1468,1,1468,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,home,10935,1,10935,1,2020-06-14
mid_812530,iPhone,iPhone Xs Max,iOS 13.2.3,home,15444,1,15444,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,mine,5963,1,5963,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,home,4891,1,4891,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,payment,18388,1,18388,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,home,19854,1,19854,1,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,home,3195,1,3195,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,cart,19834,1,19834,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,cart,4937,1,4937,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,good_spec,1495,1,1495,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,search,6397,1,6397,1,2020-06-14
mid_955794,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,18674,1,18674,1,2020-06-14
mid_2997,iPhone,iPhone X,iOS 13.2.9,payment,7739,1,7739,1,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,mine,14994,1,14994,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,register,13479,1,13479,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,15630,1,15630,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,payment,5139,1,5139,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,login,1886,1,1886,1,2020-06-14
mid_698558,Xiaomi,Xiaomi Mix2 ,Android 10.0,home,6367,1,6367,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,home,6128,1,6128,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,trade,5152,1,5152,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,cart,13137,1,13137,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,good_spec,1241,1,1241,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,good_detail,10795,2,10795,2,2020-06-14
mid_810380,iPhone,iPhone Xs Max,iOS 13.2.9,payment,2603,1,2603,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,login,7869,1,7869,1,2020-06-14
mid_685016,iPhone,iPhone X,iOS 13.3.1,cart,5589,1,5589,1,2020-06-14
mid_657235,iPhone,iPhone 8,iOS 13.3.1,good_detail,17951,1,17951,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,orders_unpaid,5214,1,5214,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,4169,1,4169,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,7089,1,7089,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,23774,2,23774,2,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,cart,2062,1,2062,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,orders_unpaid,16267,1,16267,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,payment,4268,1,4268,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,15109,1,15109,1,2020-06-14
mid_587275,Redmi,Redmi k30,Android 11.0,login,13005,1,13005,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,good_list,2049,1,2049,1,2020-06-14
mid_584431,Xiaomi,Xiaomi 9,Android 11.0,trade,18943,1,18943,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,home,26510,2,26510,2,2020-06-14
mid_237135,vivo,vivo iqoo3,Android 11.0,cart,9687,1,9687,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,good_detail,35094,2,35094,2,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,home,2227,1,2227,1,2020-06-14
mid_668009,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,14293,1,14293,1,2020-06-14
mid_628379,iPhone,iPhone Xs Max,iOS 13.2.3,home,9672,1,9672,1,2020-06-14
mid_734067,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,18448,1,18448,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,register,19909,1,19909,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,18889,1,18889,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,home,11833,1,11833,1,2020-06-14
mid_150388,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,14556,1,14556,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,29748,2,29748,2,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,8975,1,8975,1,2020-06-14
mid_836432,Sumsung,Sumsung Galaxy S20,Android 11.0,home,13667,1,13667,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_list,10886,1,10886,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,8240,1,8240,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,payment,5585,1,5585,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,home,13682,1,13682,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,4951,1,4951,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,16155,1,16155,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,5411,1,5411,1,2020-06-14
mid_353733,vivo,vivo iqoo3,Android 11.0,payment,17598,1,17598,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17757,1,17757,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,payment,7373,1,7373,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,login,11683,1,11683,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,good_list,4985,1,4985,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,good_list,9540,1,9540,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,register,6079,1,6079,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,good_detail,25642,2,25642,2,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,10515,2,10515,2,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,trade,11092,1,11092,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,login,17116,1,17116,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,payment,14713,1,14713,1,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,cart,7918,1,7918,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,register,9717,1,9717,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,home,2372,1,2372,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,cart,7512,1,7512,1,2020-06-14
mid_557057,Redmi,Redmi k30,Android 11.0,trade,1069,1,1069,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,4895,1,4895,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,search,2487,1,2487,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,comment,15518,1,15518,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,cart,8185,1,8185,1,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,cart,9383,1,9383,1,2020-06-14
mid_834684,iPhone,iPhone X,iOS 13.3.1,home,19666,1,19666,1,2020-06-14
mid_187696,Huawei,Huawei P30,Android 11.0,payment,10450,1,10450,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,trade,6678,1,6678,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,4285,1,4285,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,3208,1,3208,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,17244,1,17244,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,good_list,6503,1,6503,1,2020-06-14
mid_81367,Xiaomi,Xiaomi Mix2 ,Android 8.1,trade,2321,1,2321,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,home,5458,1,5458,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,payment,14598,1,14598,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,29418,2,29418,2,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,home,8278,1,8278,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,8906,1,8906,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,trade,7015,1,7015,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,home,19747,1,19747,1,2020-06-14
mid_167841,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,8678,1,8678,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,trade,10665,1,10665,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,login,11502,1,11502,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,home,16774,1,16774,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,good_spec,1945,1,1945,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,payment,15765,1,15765,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,trade,18129,1,18129,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,good_list,7996,1,7996,1,2020-06-14
mid_120670,iPhone,iPhone X,iOS 13.2.9,trade,6373,1,6373,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,payment,9207,1,9207,1,2020-06-14
mid_112097,Xiaomi,Xiaomi 9,Android 8.1,good_list,13072,1,13072,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,payment,11910,1,11910,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,home,3939,1,3939,1,2020-06-14
mid_128199,Honor,Honor 20s,Android 11.0,good_detail,19678,2,19678,2,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,3817,1,3817,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,3799,1,3799,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,trade,10925,1,10925,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,10754,1,10754,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,home,6521,1,6521,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,14179,2,14179,2,2020-06-14
mid_841336,iPhone,iPhone Xs Max,iOS 13.3.1,login,12318,1,12318,1,2020-06-14
mid_217502,Huawei,Huawei P30,Android 11.0,good_detail,15857,1,15857,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,good_list,1325,1,1325,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,10372,1,10372,1,2020-06-14
mid_681084,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,10877,1,10877,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,13751,1,13751,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,home,15814,1,15814,1,2020-06-14
