id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,payment_type_code,payment_type_name,date_id,callback_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_payment_amount,dt
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19382,6876,86,27,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,5,645.00,130.00,7.39,507.61,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19383,6876,86,26,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,258.00,52.00,2.96,203.04,2020-06-14
19384,6876,86,7,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19384,6876,86,7,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,2,2598.00,,,2598.00,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19385,6876,86,29,1,3,6,3,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,8,552.00,110.00,6.30,435.70,2020-06-14
19386,6876,86,2,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,20997.00,,,20997.00,2020-06-14
19386,6876,86,2,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,3,20997.00,,,20997.00,2020-06-14
19387,6876,86,24,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,33.00,,,33.00,2020-06-14
19387,6876,86,24,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,24,2402,商品推广,3,33.00,,,33.00,2020-06-14
19388,6876,86,12,1,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,1,2,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19388,6876,86,12,1,2,4,,1102,微信,2020-06-14,2020-06-14 17:23:39,34,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
19389,6876,86,18,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,9199.00,,,9199.00,2020-06-14
19389,6876,86,18,1,,,,1102,微信,2020-06-14,2020-06-14 17:23:39,,2401,用户查询,1,9199.00,,,9199.00,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
19395,6878,71,26,14,,,3,1102,微信,2020-06-14,2020-06-14 17:23:39,58,2402,商品推广,2,258.00,,8.37,249.63,2020-06-14
