province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,page_item,page_item_type,last_page_id,page_id,source_type,date_id,view_time,session_id,during_time,dt
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:06,mid_167139-1592103486000,4891,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:07,mid_167139-1592103486000,8152,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:08,mid_167139-1592103486000,12229,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,27,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:09,mid_167139-1592103486000,5867,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:10,mid_167139-1592103486000,2730,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,24,sku_id,login,good_detail,activity,2020-06-14,2020-06-14 10:58:11,mid_167139-1592103486000,17552,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:12,mid_167139-1592103486000,8543,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,"16,4,31",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:13,mid_167139-1592103486000,10057,2020-06-14
1,iPhone,Appstore,1,iPhone Xs Max,mid_167139,iOS 13.2.9,504,v2.1.134,"2,21,9",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:14,mid_167139-1592103486000,14889,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:09,mid_167841-1592103489000,11482,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,,,home,search,,2020-06-14,2020-06-14 10:58:10,mid_167841-1592103489000,13707,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:11,mid_167841-1592103489000,9066,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,13,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:12,mid_167841-1592103489000,11443,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,,,good_detail,login,,2020-06-14,2020-06-14 10:58:13,mid_167841-1592103489000,8678,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,,,login,register,,2020-06-14,2020-06-14 10:58:14,mid_167841-1592103489000,15651,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,1,sku_id,register,good_detail,query,2020-06-14,2020-06-14 10:58:15,mid_167841-1592103489000,1408,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:16,mid_167841-1592103489000,6561,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,31,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:17,mid_167841-1592103489000,3792,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_167841,Android 11.0,247,v2.1.111,"12,29,30",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:18,mid_167841-1592103489000,9846,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_168343,iOS 13.2.9,797,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:19,mid_168343-1592103499000,7421,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_168343,iOS 13.2.9,797,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:58:20,mid_168343-1592103499000,17290,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_168343,iOS 13.2.9,797,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:58:21,mid_168343-1592103499000,15815,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_168343,iOS 13.2.9,797,v2.1.134,"32,2,22",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:58:22,mid_168343-1592103499000,18459,2020-06-14
1,iPhone,Appstore,1,iPhone 8,mid_168343,iOS 13.2.9,797,v2.1.134,"6,24",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:23,mid_168343-1592103499000,17780,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:23,mid_168913-1592103503000,9400,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:24,mid_168913-1592103503000,14934,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:25,mid_168913-1592103503000,12313,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,29,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:26,mid_168913-1592103503000,11060,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:27,mid_168913-1592103503000,12350,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,26,sku_id,login,good_detail,activity,2020-06-14,2020-06-14 10:58:28,mid_168913-1592103503000,13420,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:29,mid_168913-1592103503000,18701,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,"32,35,8",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:30,mid_168913-1592103503000,4936,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,22,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:31,mid_168913-1592103503000,16907,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:22,mid_170023-1592103502000,15399,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:23,mid_170023-1592103502000,12795,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,ps5,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:24,mid_170023-1592103502000,1464,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,30,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:25,mid_170023-1592103502000,19238,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:26,mid_170023-1592103502000,7869,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,13,sku_id,login,good_detail,activity,2020-06-14,2020-06-14 10:58:27,mid_170023-1592103502000,9810,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:28,mid_170023-1592103502000,19561,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,"1,19",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:29,mid_170023-1592103502000,3096,2020-06-14
6,Oneplus,vivo,0,Oneplus 7,mid_170023,Android 11.0,598,v2.1.132,6,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:30,mid_170023-1592103502000,6125,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:05,mid_170887-1592103485000,4660,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,图书,keyword,home,good_list,,2020-06-14,2020-06-14 10:58:06,mid_170887-1592103485000,19693,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,33,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:07,mid_170887-1592103485000,15717,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:08,mid_170887-1592103485000,12293,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,"21,23,14",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:09,mid_170887-1592103485000,19603,2020-06-14
1,Huawei,xiaomi,1,Huawei P30,mid_170887,Android 11.0,449,v2.1.111,6,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:10,mid_170887-1592103485000,16161,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:20,mid_174101-1592103500000,9612,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:21,mid_174101-1592103500000,12878,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,电视,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:22,mid_174101-1592103500000,4985,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,33,sku_id,good_list,good_detail,promotion,2020-06-14,2020-06-14 10:58:23,mid_174101-1592103500000,17884,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:24,mid_174101-1592103500000,12572,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,31,sku_id,login,good_detail,query,2020-06-14,2020-06-14 10:58:25,mid_174101-1592103500000,17639,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:26,mid_174101-1592103500000,4390,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,6,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:27,mid_174101-1592103500000,9472,2020-06-14
6,Oneplus,huawei,0,Oneplus 7,mid_174101,Android 11.0,816,v2.1.134,"6,22",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:28,mid_174101-1592103500000,7005,2020-06-14
26,vivo,xiaomi,0,vivo iqoo3,mid_174122,Android 11.0,443,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:00,mid_174122-1592103480000,8069,2020-06-14
26,vivo,xiaomi,0,vivo iqoo3,mid_174122,Android 11.0,443,v2.1.134,14,sku_id,home,good_detail,promotion,2020-06-14,2020-06-14 10:58:01,mid_174122-1592103480000,7193,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:01,mid_179065-1592103481000,6988,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:02,mid_179065-1592103481000,5039,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,图书,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:03,mid_179065-1592103481000,2413,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,7,sku_id,good_list,good_detail,promotion,2020-06-14,2020-06-14 10:58:04,mid_179065-1592103481000,15340,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:05,mid_179065-1592103481000,4951,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,,,login,register,,2020-06-14,2020-06-14 10:58:06,mid_179065-1592103481000,8200,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,25,sku_id,register,good_detail,query,2020-06-14,2020-06-14 10:58:07,mid_179065-1592103481000,10780,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:08,mid_179065-1592103481000,14849,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,"32,6,7",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:09,mid_179065-1592103481000,7781,2020-06-14
24,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_179065,Android 11.0,27,v2.1.132,"16,32,6",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:10,mid_179065-1592103481000,9751,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:22,mid_181797-1592103502000,17855,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:23,mid_181797-1592103502000,19534,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:24,mid_181797-1592103502000,15806,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,7,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:25,mid_181797-1592103502000,7241,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:26,mid_181797-1592103502000,19965,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,16,sku_id,login,good_detail,recommend,2020-06-14,2020-06-14 10:58:27,mid_181797-1592103502000,11029,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:28,mid_181797-1592103502000,9020,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,"33,34,5",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:29,mid_181797-1592103502000,14746,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi 10 Pro ,mid_181797,Android 11.0,483,v2.1.132,"18,3,28",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:30,mid_181797-1592103502000,8240,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:19,mid_182409-1592103499000,11802,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:20,mid_182409-1592103499000,17263,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,口红,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:21,mid_182409-1592103499000,9498,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,12,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:22,mid_182409-1592103499000,13174,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:23,mid_182409-1592103499000,18811,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,,,login,register,,2020-06-14,2020-06-14 10:58:24,mid_182409-1592103499000,4580,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,31,sku_id,register,good_detail,activity,2020-06-14,2020-06-14 10:58:25,mid_182409-1592103499000,1794,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:26,mid_182409-1592103499000,6663,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,"23,11",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:27,mid_182409-1592103499000,16857,2020-06-14
13,Oneplus,huawei,1,Oneplus 7,mid_182409,Android 8.1,364,v2.1.132,"2,34,26",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:28,mid_182409-1592103499000,2624,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_18461,Android 11.0,5,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:57,mid_18461-1592103477000,13982,2020-06-14
1,Xiaomi,wandoujia,0,Xiaomi 10 Pro ,mid_18461,Android 11.0,5,v2.1.134,3,sku_id,home,good_detail,query,2020-06-14,2020-06-14 10:57:58,mid_18461-1592103477000,4276,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:09,mid_184672-1592103489000,19122,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,,,home,search,,2020-06-14,2020-06-14 10:58:10,mid_184672-1592103489000,9532,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,iphone11,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:11,mid_184672-1592103489000,18209,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,2,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:12,mid_184672-1592103489000,13057,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,,,good_detail,login,,2020-06-14,2020-06-14 10:58:13,mid_184672-1592103489000,7077,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,18,sku_id,login,good_detail,query,2020-06-14,2020-06-14 10:58:14,mid_184672-1592103489000,7130,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:15,mid_184672-1592103489000,8032,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,"10,12,31",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:16,mid_184672-1592103489000,10606,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_184672,iOS 13.3.1,885,v2.1.134,16,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:17,mid_184672-1592103489000,5512,2020-06-14
6,iPhone,Appstore,1,iPhone Xs,mid_186197,iOS 13.3.1,428,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:57:54,mid_186197-1592103474000,4329,2020-06-14
6,iPhone,Appstore,1,iPhone Xs,mid_186197,iOS 13.3.1,428,v2.1.134,,,home,mine,,2020-06-14,2020-06-14 10:57:55,mid_186197-1592103474000,10458,2020-06-14
6,iPhone,Appstore,1,iPhone Xs,mid_186197,iOS 13.3.1,428,v2.1.134,,,mine,orders_unpaid,,2020-06-14,2020-06-14 10:57:56,mid_186197-1592103474000,13033,2020-06-14
6,iPhone,Appstore,1,iPhone Xs,mid_186197,iOS 13.3.1,428,v2.1.134,"19,10",sku_ids,orders_unpaid,trade,,2020-06-14,2020-06-14 10:57:57,mid_186197-1592103474000,15612,2020-06-14
6,iPhone,Appstore,1,iPhone Xs,mid_186197,iOS 13.3.1,428,v2.1.134,"7,24",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:57:58,mid_186197-1592103474000,18736,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:15,mid_187696-1592103495000,12250,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:16,mid_187696-1592103495000,5601,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,小米盒子,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:17,mid_187696-1592103495000,10466,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,26,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:18,mid_187696-1592103495000,5256,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:19,mid_187696-1592103495000,12374,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,27,sku_id,login,good_detail,query,2020-06-14,2020-06-14 10:58:20,mid_187696-1592103495000,19633,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:21,mid_187696-1592103495000,8904,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,"33,22,8",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:22,mid_187696-1592103495000,18725,2020-06-14
1,Huawei,xiaomi,0,Huawei P30,mid_187696,Android 11.0,145,v2.1.132,"6,7",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:23,mid_187696-1592103495000,10450,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,,,,home,,2020-06-14,2020-06-14 10:58:20,mid_191306-1592103500000,14277,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,,,home,search,,2020-06-14,2020-06-14 10:58:21,mid_191306-1592103500000,8118,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,电视,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:22,mid_191306-1592103500000,15701,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,11,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:23,mid_191306-1592103500000,7194,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,,,good_detail,login,,2020-06-14,2020-06-14 10:58:24,mid_191306-1592103500000,1671,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,,,login,register,,2020-06-14,2020-06-14 10:58:25,mid_191306-1592103500000,1806,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,12,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:26,mid_191306-1592103500000,15623,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:27,mid_191306-1592103500000,8713,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,4,sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:28,mid_191306-1592103500000,7760,2020-06-14
15,Xiaomi,huawei,1,Xiaomi 9,mid_191306,Android 11.0,384,v2.1.111,"19,30",sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:29,mid_191306-1592103500000,3632,2020-06-14
15,iPhone,Appstore,0,iPhone Xs,mid_191990,iOS 13.3.1,174,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:13,mid_191990-1592103493000,14875,2020-06-14
15,vivo,vivo,1,vivo iqoo3,mid_198722,Android 10.0,632,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:12,mid_198722-1592103492000,5711,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,,,,home,,2020-06-14,2020-06-14 10:58:11,mid_199586-1592103491000,13682,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,,,home,search,,2020-06-14,2020-06-14 10:58:12,mid_199586-1592103491000,5220,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,苹果手机,keyword,search,good_list,,2020-06-14,2020-06-14 10:58:13,mid_199586-1592103491000,4991,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,9,sku_id,good_list,good_detail,query,2020-06-14,2020-06-14 10:58:14,mid_199586-1592103491000,16704,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,,,good_detail,login,,2020-06-14,2020-06-14 10:58:15,mid_199586-1592103491000,10073,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,,,login,register,,2020-06-14,2020-06-14 10:58:16,mid_199586-1592103491000,2106,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,31,sku_id,register,good_detail,promotion,2020-06-14,2020-06-14 10:58:17,mid_199586-1592103491000,4778,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,,,good_detail,cart,,2020-06-14,2020-06-14 10:58:18,mid_199586-1592103491000,19247,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,"33,20,25",sku_ids,cart,trade,,2020-06-14,2020-06-14 10:58:19,mid_199586-1592103491000,5793,2020-06-14
1,Xiaomi,wandoujia,1,Xiaomi 9,mid_199586,Android 11.0,362,v2.1.132,29,sku_ids,trade,payment,,2020-06-14,2020-06-14 10:58:20,mid_199586-1592103491000,8957,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 9,mid_200292,Android 10.0,733,v2.1.134,,,,home,,2020-06-14,2020-06-14 10:58:21,mid_200292-1592103501000,15861,2020-06-14
