id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,date_id,cancel_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_total_amount,dt
19572,6919,583,4,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,999.00,,,999.00,2020-06-14
19573,6919,583,8,32,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,700.00,,7497.00,2020-06-14
19573,6919,583,8,32,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,700.00,,7497.00,2020-06-14
19574,6919,583,13,32,1,1,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,12564.00,500.00,,12064.00,2020-06-14
19574,6919,583,13,32,1,1,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,12564.00,500.00,,12064.00,2020-06-14
19575,6919,583,6,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
19576,6919,583,26,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,258.00,,,258.00,2020-06-14
19593,6924,1164,35,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19594,6924,1164,16,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
19595,6924,1164,22,9,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,78.00,,,78.00,2020-06-14
19596,6925,11,6,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19597,6925,11,30,26,3,5,3,2020-06-14,2020-06-14 17:23:23,45,2402,商品推广,3,207.00,21.00,20.00,166.00,2020-06-14
19598,6925,11,2,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,20997.00,,,20997.00,2020-06-14
19604,6928,101,2,31,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,20997.00,,,20997.00,2020-06-14
19605,6928,101,32,31,,,,2020-06-14,2020-06-14 17:23:23,95,2402,商品推广,3,900.00,,,900.00,2020-06-14
19606,6928,101,14,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,12564.00,,,12564.00,2020-06-14
19607,6928,101,1,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,11998.00,,,11998.00,2020-06-14
19608,6928,101,35,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,16497.00,,,16497.00,2020-06-14
19609,6928,101,15,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
19610,6928,101,11,31,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19610,6928,101,11,31,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19610,6928,101,11,31,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19610,6928,101,11,31,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19611,6928,101,21,31,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,6598.00,,,6598.00,2020-06-14
19612,6929,166,35,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,16497.00,,,16497.00,2020-06-14
19613,6929,166,12,32,1,2,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,27591.00,1200.00,,26391.00,2020-06-14
19613,6929,166,12,32,2,4,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,27591.00,1200.00,,26391.00,2020-06-14
19613,6929,166,12,32,1,2,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,27591.00,1200.00,,26391.00,2020-06-14
19613,6929,166,12,32,2,4,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,27591.00,1200.00,,26391.00,2020-06-14
19614,6929,166,17,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,13398.00,,,13398.00,2020-06-14
19615,6929,166,18,32,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,18398.00,,,18398.00,2020-06-14
19616,6929,166,23,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,120.00,,,120.00,2020-06-14
19617,6929,166,24,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,33.00,,,33.00,2020-06-14
19618,6930,208,25,19,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,23.00,,,23.00,2020-06-14
19619,6930,208,34,19,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,3927.00,,,3927.00,2020-06-14
19620,6930,208,20,19,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,5798.00,,,5798.00,2020-06-14
19621,6930,208,16,19,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,1,4488.00,,,4488.00,2020-06-14
19622,6931,352,9,20,2,3,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,8197.00,200.00,,7997.00,2020-06-14
19622,6931,352,9,20,2,3,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,8197.00,200.00,,7997.00,2020-06-14
19623,6931,352,29,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19623,6931,352,29,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19624,6931,352,16,20,,,,2020-06-14,2020-06-14 17:23:23,78,2402,商品推广,3,13464.00,,,13464.00,2020-06-14
19625,6931,352,2,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
19626,6931,352,26,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
19626,6931,352,26,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
19627,6931,352,23,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,120.00,,,120.00,2020-06-14
19628,6931,352,3,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,11998.00,,,11998.00,2020-06-14
19629,6931,352,27,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
19629,6931,352,27,20,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,13.00,,116.00,2020-06-14
19630,6931,352,22,20,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,117.00,,,117.00,2020-06-14
19644,6936,517,3,31,,,,2020-06-14,2020-06-14 17:23:23,87,2402,商品推广,2,11998.00,,,11998.00,2020-06-14
19645,6936,517,27,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19645,6936,517,27,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19646,6936,517,21,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,9897.00,,,9897.00,2020-06-14
19647,6936,517,15,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
19648,6936,517,30,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,5,345.00,69.00,,276.00,2020-06-14
19648,6936,517,30,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,5,345.00,69.00,,276.00,2020-06-14
19649,6936,517,33,31,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,488.00,,,488.00,2020-06-14
19650,6936,517,5,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,4,3996.00,,,3996.00,2020-06-14
19651,6936,517,2,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
19652,6936,517,22,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,39.00,,,39.00,2020-06-14
19665,6940,880,20,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,2899.00,,,2899.00,2020-06-14
19666,6940,880,35,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19667,6940,880,6,22,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,1299.00,,,1299.00,2020-06-14
19668,6941,1001,23,8,,,,2020-06-14,2020-06-14 17:23:23,81,2402,商品推广,1,40.00,,,40.00,2020-06-14
19669,6941,1001,29,8,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
19669,6941,1001,29,8,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
19670,6941,1001,25,8,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,46.00,,,46.00,2020-06-14
19671,6941,1001,27,8,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19671,6941,1001,27,8,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19672,6941,1001,5,8,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
19679,6945,1136,18,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18398.00,,,18398.00,2020-06-14
19680,6945,1136,15,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
19681,6945,1136,11,13,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19681,6945,1136,11,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19681,6945,1136,11,13,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19681,6945,1136,11,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,1200.00,,15194.00,2020-06-14
19690,6949,95,4,24,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,2997.00,,,2997.00,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19691,6949,95,28,24,3,5,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,6.62,341.38,2020-06-14
19692,6949,95,2,24,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,20997.00,,,20997.00,2020-06-14
19693,6949,95,33,24,,,,2020-06-14,2020-06-14 17:23:23,14,2402,商品推广,2,976.00,,,976.00,2020-06-14
19694,6949,95,23,24,,,,2020-06-14,2020-06-14 17:23:23,60,2402,商品推广,1,40.00,,,40.00,2020-06-14
19695,6949,95,21,24,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,3299.00,,,3299.00,2020-06-14
19696,6950,139,7,4,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
19697,6950,139,34,4,,,,2020-06-14,2020-06-14 17:23:23,10,2402,商品推广,1,3927.00,,,3927.00,2020-06-14
19698,6950,139,20,4,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,8697.00,,,8697.00,2020-06-14
19699,6950,139,12,4,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
19699,6950,139,12,4,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
19721,6955,470,27,18,,,,2020-06-14,2020-06-14 17:23:23,80,2402,商品推广,1,129.00,,,129.00,2020-06-14
19722,6955,470,15,18,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
19752,6964,784,6,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
19753,6964,784,17,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6699.00,,,6699.00,2020-06-14
19754,6964,784,7,9,,,,2020-06-14,2020-06-14 17:23:23,27,2402,商品推广,3,3897.00,,,3897.00,2020-06-14
19755,6964,784,13,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
19764,6968,940,4,28,,,,2020-06-14,2020-06-14 17:23:23,60,2402,商品推广,5,4995.00,,,4995.00,2020-06-14
19765,6968,940,31,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,,69.00,2020-06-14
19768,6970,1041,11,13,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19768,6970,1041,11,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19768,6970,1041,11,13,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19768,6970,1041,11,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19769,6970,1041,35,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
19770,6970,1041,3,13,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,17997.00,,,17997.00,2020-06-14
19771,6970,1041,21,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,9897.00,,,9897.00,2020-06-14
19772,6970,1041,8,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19772,6970,1041,8,13,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,450.00,,24141.00,2020-06-14
19773,6970,1041,22,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,39.00,,,39.00,2020-06-14
19774,6970,1041,9,13,2,4,,2020-06-14,2020-06-14 17:23:23,60,2402,商品推广,2,16394.00,300.00,,16094.00,2020-06-14
19774,6970,1041,9,13,2,4,,2020-06-14,2020-06-14 17:23:23,60,2402,商品推广,2,16394.00,300.00,,16094.00,2020-06-14
19775,6970,1041,1,13,,,,2020-06-14,2020-06-14 17:23:23,28,2402,商品推广,2,11998.00,,,11998.00,2020-06-14
19776,6971,1043,27,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,129.00,,,129.00,2020-06-14
19777,6971,1043,24,32,,,,2020-06-14,2020-06-14 17:23:23,96,2402,商品推广,6,66.00,,,66.00,2020-06-14
19778,6971,1043,3,32,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,5999.00,,,5999.00,2020-06-14
19779,6972,1068,7,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
19808,6982,1595,30,10,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
19808,6982,1595,30,10,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
19809,6982,1595,8,10,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,500.00,,24091.00,2020-06-14
19809,6982,1595,8,10,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,500.00,,24091.00,2020-06-14
19842,6991,504,33,22,,,,2020-06-14,2020-06-14 17:23:23,53,2402,商品推广,3,1464.00,,,1464.00,2020-06-14
19843,6991,504,16,22,,,,2020-06-14,2020-06-14 17:23:23,99,2402,商品推广,1,4488.00,,,4488.00,2020-06-14
19844,6991,504,26,22,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
19844,6991,504,26,22,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,39.00,,348.00,2020-06-14
19886,7000,989,19,29,,,,2020-06-14,2020-06-14 17:23:23,41,2402,商品推广,1,11999.00,,,11999.00,2020-06-14
